subject,predicate,object
Hip joint pain,inverse_isa,hip joint pain slowly worsening with decreased level of activity
Hip joint pain,inverse_isa,hip joint pain increased during rainy weather
Hip joint pain,inverse_isa,hip joint pain improved by
Hip joint pain,inverse_isa,hip joint pain slowly worsening with same level of activity
Hip joint pain,inverse_isa,hip joint pain increased by turning foot inward while standing
Hip joint pain,inverse_isa,hip joint pain progressively worsening
Hip joint pain,inverse_isa,sudden onset of hip joint pain
Hip joint pain,inverse_isa,hip joint pain increased by turning foot outward while standing
Hip joint pain,inverse_isa,Bilateral hip joint pain
Hip joint pain,inverse_isa,hip joint pain improved by medication narcotics
Hip joint pain,inverse_isa,unrelenting hip joint pain
Hip joint pain,inverse_isa,hip joint pain unresponsive to medication
Hip joint pain,inverse_isa,hip joint pain improved by medication
Hip joint pain,inverse_isa,hip joint pain worse with jumping
Hip joint pain,inverse_isa,hip joint pain worse with standing
Hip joint pain,inverse_isa,hip joint pain first appears at night
Hip joint pain,inverse_isa,compression arthralgia of hip
Hip joint pain,inverse_isa,hip pain with passive motion
Hip joint pain,inverse_isa,hip joint pain improved by walking aids
Hip joint pain,inverse_isa,hip pain worse with weightbearing
Hip joint pain,inverse_isa,hip pain when actively moved
Hip joint pain,inverse_isa,hip joint pain improved by non-steroidal anti-inflammatory drugs (NSAIDs)
Hip joint pain,inverse_isa,hip joint pain causes difficulty lying on affected side
Hip joint pain,inverse_isa,hip joint pain worse with running
Hip joint pain,inverse_isa,hip joint pain worse on rising
Hip joint pain,inverse_isa,hip joint pain improved by rest
Hip joint pain,inverse_isa,hip joint pain worsens with extended activity
Hip joint pain,inverse_isa,soft tissue hip pain radiating to buttock
Hip joint pain,inverse_isa,gradual onset of hip joint pain
Hip joint pain,manifestation_of,"EPIPHYSEAL DYSPLASIA, MULTIPLE, 6"
Hip joint pain,manifestation_of,"EPIPHYSEAL DYSPLASIA, MULTIPLE, 5"
Hip joint pain,manifestation_of,"Epiphyseal Dysplasia, Multiple, with Severe Proximal Femoral Dysplasia"
Hip joint pain,member_of,Arthritis (SMQ)
History of headache,has_associated_finding,Headache
Inadequate analgesia,classifies,Inadequate pain relief
Inadequate analgesia,classifies,Analgesic effect decreased
Jaw pain,inverse_isa,maxillary pain left side
Jaw pain,inverse_isa,maxillary pain bilaterally
Jaw pain,inverse_isa,maxillary pain right side
Jaw pain,inverse_isa,pain in jaw both sides
Jaw pain,inverse_isa,jaw pain during exercise
Jaw pain,inverse_isa,pain in left side of jaw
Jaw pain,inverse_isa,pain in right side of jaw
Jaw pain,inverse_isa,outcomes otolaryngology: jaw pain
Jaw pain,inverse_isa,maxillary pain
Jaw pain,manifestation_of,Primary Erythermalgia
Jaw pain,member_of,Osteonecrosis (SMQ)
Juvenile arthritis,inverse_isa,Polyarticular juvenile idiopathic arthritis
Juvenile arthritis,inverse_isa,Acute polyarticular juvenile idiopathic arthritis
Juvenile arthritis,inverse_isa,juvenile idiopathic arthritis of other site
Juvenile arthritis,inverse_isa,juvenile arthritis of other site
Juvenile arthritis,inverse_isa,juvenile arthritis of other site in diseases classified elsewhere
Juvenile arthritis,inverse_isa,juvenile arthritis polyarthritis (seronegative)
Juvenile arthritis,inverse_isa,oligoarticular juvenile idiopathic arthritis
Juvenile arthritis,inverse_isa,Undifferentiated Juvenile Idiopathic Arthritis
Juvenile arthritis,inverse_isa,"Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Positive"
Juvenile arthritis,inverse_isa,"Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Negative"
Juvenile arthritis,inverse_isa,Psoriatic Juvenile Idiopathic Arthritis
Juvenile arthritis,inverse_isa,juvenile arthritis of multiple sites
Juvenile arthritis,inverse_isa,juvenile arthritis of ankle and foot
Juvenile arthritis,inverse_isa,juvenile arthritis of wrist
Juvenile arthritis,inverse_isa,juvenile arthritis of elbow
Juvenile arthritis,inverse_isa,juvenile arthritis of knee
Juvenile arthritis,inverse_isa,juvenile arthritis of hand
Juvenile arthritis,inverse_isa,juvenile arthritis of shoulder
Juvenile arthritis,inverse_isa,juvenile arthritis of hip
Juvenile arthritis,inverse_isa,juvenile arthritis of vertebrae
Juvenile arthritis,inverse_isa,juvenile idiopathic arthritis of hip
Juvenile arthritis,inverse_isa,juvenile idiopathic arthritis of vertebrae
Juvenile arthritis,inverse_isa,juvenile idiopathic arthritis of shoulder
Juvenile arthritis,inverse_isa,juvenile idiopathic arthritis of wrist
Juvenile arthritis,inverse_isa,juvenile idiopathic arthritis of knee
Juvenile arthritis,inverse_isa,juvenile idiopathic arthritis of elbow
Juvenile arthritis,inverse_isa,acute monoarticular juvenile idiopathic arthritis
Juvenile arthritis,inverse_isa,Systemic onset juvenile chronic arthritis
Juvenile arthritis,inverse_isa,"Juvenile rheumatoid arthritis, ankle and foot"
Juvenile arthritis,inverse_isa,"Juvenile rheumatoid arthritis, hand"
Juvenile arthritis,inverse_isa,"Polyarticular juvenile rheumatoid arthritis, chronic or unspecified"
Juvenile arthritis,inverse_isa,Juvenile arthritis in diseases classified elsewhere
Juvenile arthritis,inverse_isa,Monarticular juvenile rheumatoid arthritis
Juvenile arthritis,nichd_parent_of,oligoarticular juvenile idiopathic arthritis
Juvenile arthritis,nichd_parent_of,Undifferentiated Juvenile Idiopathic Arthritis
Juvenile arthritis,nichd_parent_of,"Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Positive"
Juvenile arthritis,nichd_parent_of,"Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Negative"
Juvenile arthritis,nichd_parent_of,Psoriatic Juvenile Idiopathic Arthritis
Juvenile arthritis,nichd_parent_of,Enthesitis-Related Arthritis
Juvenile arthritis,nichd_parent_of,Systemic onset juvenile chronic arthritis
Juvenile arthritis,mapped_from,Juvenile rheumatoid arthritis
Juvenile arthritis,mapped_from,Juvenile pauciarticular chronic arthritis
Juvenile arthritis,mapped_from,"Arteritis, Familial Granulomatous, with Juvenile Polyarthritis"
Juvenile arthritis,mapped_from,"Rheumatoid Arthritis, Systemic Juvenile"
Juvenile arthritis,associated_with,disease activity index clinical juvenile arthritis
Juvenile arthritis,classifies,Extended juvenile oligoarthritis
Juvenile arthritis,classifies,Extended oligoarthritis
Juvenile arthritis,classifies,Juvenile rheumatoid arthritis
Juvenile arthritis,classifies,Juvenile arthritis aggravated
Juvenile arthritis,classifies,Juvenile arthritis flare
Juvenile arthritis,classifies,Juvenile idiopathic arthritis flare
Juvenile arthritis,classifies,Enthesitis-Related Arthritis
Juvenile arthritis,classifies,Juvenile idiopathic arthritis aggravated
Juvenile arthritis,classifies,Juvenile seropositive polyarticular disease
Juvenile arthritis,classifies,Seronegative juvenile chronic arthritis
Juvenile arthritis,classifies,"Polyarticular juvenile rheumatoid arthritis, chronic or unspecified"
Juvenile arthritis,classifies,Wisslers Syndrome
Juvenile arthritis,classifies,Pauciarticular juvenile rheumatoid arthritis
Juvenile arthritis,classifies,Monarticular juvenile rheumatoid arthritis
Juvenile arthritis,classifies,Acute polyarticular juvenile rheumatoid arthritis
Juvenile arthritis,classifies,Chronic polyarticular juvenile rheumatoid arthritis
Juvenile arthritis,classifies,Juvenile Chronic Polyarthritis
Juvenile arthritis,use,Juvenile rheumatoid arthritis
Juvenile arthritis,may_be_treated_by,Methotrexate 25 MG/ML Injectable Solution
Juvenile arthritis,may_be_treated_by,Methotrexate 25 MG/ML includes Injectable Solution & Injection
Juvenile arthritis,may_be_treated_by,0.4 ML abatacept 125 MG/ML Prefilled Syringe
Juvenile arthritis,may_be_treated_by,0.7 ML abatacept 125 MG/ML Prefilled Syringe
Juvenile arthritis,may_be_treated_by,Methotrexate 2.5 MG/ML Oral Solution
Juvenile arthritis,may_be_treated_by,1 ML canakinumab 150 MG/ML Injection
Juvenile arthritis,may_be_treated_by,1 ML abatacept 125 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.4 ML Methotrexate 43.8 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.4 ML Methotrexate 31.3 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.4 ML Methotrexate 56.3 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,{4 (0.8 ML adalimumab 50 MG/ML Auto-Injector) } Pack
Juvenile arthritis,may_be_treated_by,8 ML Ibuprofen 100 MG/ML Injection
Juvenile arthritis,may_be_treated_by,10 ML tocilizumab 20 MG/ML Injection
Juvenile arthritis,may_be_treated_by,4 ML tocilizumab 20 MG/ML Injection
Juvenile arthritis,may_be_treated_by,20 ML tocilizumab 20 MG/ML Injection
Juvenile arthritis,may_be_treated_by,{6 (0.8 ML adalimumab 50 MG/ML Auto-Injector) } Pack
Juvenile arthritis,may_be_treated_by,0.98 ML Etanercept 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.8 ML adalimumab 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,10 ML Methotrexate 25 MG/ML Injection
Juvenile arthritis,may_be_treated_by,8 ML Methotrexate 25 MG/ML Injection
Juvenile arthritis,may_be_treated_by,METHOTREXATE NA 20MG/VIL INJ
Juvenile arthritis,may_be_treated_by,4 ML Methotrexate 25 MG/ML Injection
Juvenile arthritis,may_be_treated_by,2 ML Methotrexate 25 MG/ML Injection
Juvenile arthritis,may_be_treated_by,1 ML Diclofenac Sodium 37.5 MG/ML Injection
Juvenile arthritis,may_be_treated_by,0.4 ML Methotrexate 18.8 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.2 ML adalimumab 50 MG/ML Prefilled Syringe
Juvenile arthritis,may_be_treated_by,0.2 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.55 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.15 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.3 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.5 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.45 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.35 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.25 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.6 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,Diclofenac Sodium 20 MG/ML Topical Solution
Juvenile arthritis,may_be_treated_by,Diclofenac 35 MG Oral Capsule
Juvenile arthritis,may_be_treated_by,Diclofenac 18 MG Oral Capsule
Juvenile arthritis,may_be_treated_by,0.9 ML tocilizumab 180 MG/ML Prefilled Syringe
Juvenile arthritis,may_be_treated_by,0.4 ML Methotrexate 62.5 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.4 ML Methotrexate 50 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.4 ML Methotrexate 37.5 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,0.4 ML Methotrexate 25 MG/ML Auto-Injector
Juvenile arthritis,may_be_treated_by,"IBUPROFEN 10% CREAM,KIT"
Juvenile arthritis,may_be_treated_by,1 ML abatacept 125 MG/ML Prefilled Syringe
Juvenile arthritis,may_be_treated_by,canakinumab 180 MG Injection
Juvenile arthritis,may_be_treated_by,Diclofenac Potassium 50 MG Powder for Oral Solution
Juvenile arthritis,may_be_treated_by,canakinumab
Juvenile arthritis,may_be_treated_by,Diclofenac Potassium 25 MG Oral Capsule
Juvenile arthritis,may_be_treated_by,"IBUPROFEN 100MG/ML INJ,VIL,4ML"
Juvenile arthritis,may_be_treated_by,Naproxen sodium 550 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,Naproxen sodium 275 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,0.4 ML adalimumab 50 MG/ML Prefilled Syringe
Juvenile arthritis,may_be_treated_by,methotrexate 2.5 MG (12) (7.5 MG per Week) Oral Tablet Pack
Juvenile arthritis,may_be_treated_by,methotrexate 2.5 MG (16) (10 MG per Week) Oral Tablet Pack
Juvenile arthritis,may_be_treated_by,methotrexate 2.5 MG (20) (12.5 MG per Week) Oral Tablet Pack
Juvenile arthritis,may_be_treated_by,diclofenac epolamine 0.013 MG/MG Medicated Patch
Juvenile arthritis,may_be_treated_by,0.51 ML Etanercept 50 MG/ML Prefilled Syringe
Juvenile arthritis,may_be_treated_by,0.98 ML Etanercept 50 MG/ML Prefilled Syringe
Juvenile arthritis,may_be_treated_by,2 ML Ibuprofen 10 MG/ML Injection
Juvenile arthritis,may_be_treated_by,24 HR Naproxen 375 MG Extended Release Oral Tablet
Juvenile arthritis,may_be_treated_by,abatacept 250 MG Injection
Juvenile arthritis,may_be_treated_by,Naproxen 375 MG Delayed Release Oral Tablet
Juvenile arthritis,may_be_treated_by,Sulfasalazine 500 MG Delayed Release Oral Tablet
Juvenile arthritis,may_be_treated_by,abatacept
Juvenile arthritis,may_be_treated_by,tocilizumab
Juvenile arthritis,may_be_treated_by,Naproxen sodium 220 MG Oral Capsule
Juvenile arthritis,may_be_treated_by,24 HR Naproxen 500 MG Extended Release Oral Tablet
Juvenile arthritis,may_be_treated_by,0.8 ML adalimumab 50 MG/ML Prefilled Syringe
Juvenile arthritis,may_be_treated_by,Aurothioglucose 50 MG/ML Injectable Suspension
Juvenile arthritis,may_be_treated_by,Diclofenac Sodium 15 MG/ML Topical Solution
Juvenile arthritis,may_be_treated_by,0.8 ML adalimumab 50 MG/ML Injection
Juvenile arthritis,may_be_treated_by,Diclofenac Sodium 0.03 MG/MG Topical Gel
Juvenile arthritis,may_be_treated_by,adalimumab
Juvenile arthritis,may_be_treated_by,Methotrexate 2.5 MG/ML Injectable Solution
Juvenile arthritis,may_be_treated_by,Ibuprofen 50 MG Chewable Tablet
Juvenile arthritis,may_be_treated_by,oxaprozin 600 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,Naproxen 500 MG Delayed Release Oral Tablet
Juvenile arthritis,may_be_treated_by,Naproxen 25 MG/ML Oral Suspension
Juvenile arthritis,may_be_treated_by,Methotrexate 12.5 MG/ML Injectable Solution
Juvenile arthritis,may_be_treated_by,Methotrexate 1000 MG Injection
Juvenile arthritis,may_be_treated_by,Ibuprofen 200 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,Ibuprofen 200 MG Oral Capsule
Juvenile arthritis,may_be_treated_by,Ibuprofen 100 MG Chewable Tablet
Juvenile arthritis,may_be_treated_by,Diclofenac Sodium 75 MG Delayed Release Oral Tablet
Juvenile arthritis,may_be_treated_by,Diclofenac Potassium 25 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,Diclofenac Sodium 25 MG Delayed Release Oral Tablet
Juvenile arthritis,may_be_treated_by,Diclofenac Sodium 1 MG/ML Ophthalmic Solution
Juvenile arthritis,may_be_treated_by,24 HR Diclofenac Sodium 100 MG Extended Release Oral Tablet
Juvenile arthritis,may_be_treated_by,Methotrexate Sodium
Juvenile arthritis,may_be_treated_by,Methotrexate 7.5 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,Methotrexate 15 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,Methotrexate 5 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,Etanercept 25 MG/ML Injectable Solution
Juvenile arthritis,may_be_treated_by,Etanercept
Juvenile arthritis,may_be_treated_by,Diclofenac Sodium 50 MG Delayed Release Oral Tablet
Juvenile arthritis,may_be_treated_by,Methotrexate 25 MG/ML Injection
Juvenile arthritis,may_be_treated_by,Ibuprofen 40 MG/ML Oral Suspension
Juvenile arthritis,may_be_treated_by,Diclofenac Sodium
Juvenile arthritis,may_be_treated_by,24 HR Naproxen 750 MG Extended Release Oral Tablet
Juvenile arthritis,may_be_treated_by,Naproxen sodium 220 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,Diclofenac
Juvenile arthritis,may_be_treated_by,Aurothioglucose
Juvenile arthritis,may_be_treated_by,Ibuprofen
Juvenile arthritis,may_be_treated_by,Methotrexate
Juvenile arthritis,may_be_treated_by,Naproxen
Juvenile arthritis,may_be_treated_by,Sulfasalazine
Juvenile arthritis,may_be_treated_by,Tolmetin
Juvenile arthritis,may_be_treated_by,oxaprozin
Juvenile arthritis,may_be_treated_by,ibuprofen lysine
Juvenile arthritis,may_be_treated_by,Tolmetin Sodium
Juvenile arthritis,may_be_treated_by,Diclofenac Potassium
Juvenile arthritis,may_be_treated_by,Sulfasalazine 50 MG/ML Oral Suspension
Juvenile arthritis,may_be_treated_by,Methotrexate 2.5 MG Oral Tablet
Juvenile arthritis,may_be_treated_by,Methotrexate 10 MG Oral Tablet
